problem,ingredient,product name,product link
pores,"Salicylic Acid 2.0%, Water/​Aqua/​Eau, Dimethicone, Propanediol, Caprylic/​Capric Triglyceride, Glycerin, Jojoba Esters, Isodecyl Neopentanoate, Cetearyl Alcohol, Panthenol, Polysilicone-11, Cordyceps Sinensis Extract, Trametes Versicolor (Mushroom) Extract, Helianthus Annuus (Sunflower) Seed Wax, Sodium Hydroxide, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate Crosspolymer-6, Ceteareth-20, Isohexadecane, Tocopheryl Acetate, Hydrogenated Lecithin, Aloe Barbadensis Leaf Juice, Butylene Glycol, Allantoin, Disodium EDTA, Sodium Hyaluronate, Acacia Decurrens Flower Wax, Polyglycerin-3, Phenoxyethanol, Polysorbate 60, Sodium PCA, Sodium Citrate, Sorbitan Isostearate, Maclura Cochinchinensis Leaf Prenylflavonoids, T-Butyl Alcohol, Glycosaminoglycans, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, Citric Acid, Trisodium EDTA","2.0% | Acne-Clear Oil-Free Matte Moisturizer
        

            Peter Thomas Roth",https://inkeedecoder.com/products/peter-thomas-roth-acne-clear-oil-free-matte-moisturizer
pores,salicylic-acid,Show all >>,https://inkeedecoder.com/ingredients/salicylic-acid?koffset=1
pores,"Water (Aqua), Niacinamide 20.0%, Pentylene Glycol (Solvent/​Texture Enhancer), Butylene Glycol (Slip Agent/​Hydration), Glycerin (Skin-Replenishing), Acetyl Glucosamine (Skin-Replenishing), Ascorbyl Glucoside (Vitamin C/​Antioxidant), Glycyrrhiza Glabra (Licorice) Root Extract (Skinsoothing/​Antioxidant), Spiraea Ulmaria (Meadowsweet) Extract (Antioxidant), Portulaca Oleracea (Purslane) Extract (Antioxidant), Camellia Japonica Flower Extract (Antioxidant), Epigallocatechin Gallate (Green Tea-Derived Antioxidant), Boerhavia Diffusa Root Extract (Skin-Soothing), Camellia Sinensis (Green Tea) Leaf Extract (Antioxidant), Allantoin (Skinsoothing), Lecithin (Skin-Replenishing), Pullulan (Texture Enhancer), Panthenol (Hydration), Silica (Absorbent), Xanthan Gum (Thickener), Sclerotium Gum (Thickener), Propanediol (Hydration), Sodium Phytate (Chelating Agent), Phenoxyethanol (Preservative), Ethylhexylglycerin (Preservative)","20.0% | Clinical Niacinamide 20% Treatment
        

            Paula's Choice",https://inkeedecoder.com/products/paulas-choice-clinical-niacinamide-20-treatment
pores,"Water, Niacinamide 10.0%, Butylene Glycol, PEG-8, Propylene Glycol, Poloxamer 407, Tranexamic Acid 3.0%, Laureth-4, Salicylic Acid 1.0%, Carbomer, Dipotassium Glycyrrhizate, Bisabolol, Methylparaben, Phenoxyethanol","10.0% | Rejuvenating Brightening Essence
        

            BRODA® PRO",https://inkeedecoder.com/products/broda-r-pro-rejuvenating-brightening-essence
pores,"Organic Aloe Barbadensis Leaf Extract (Aloe), Niacinamide 10.0%, Propanediol, Glycerin, 1,2-Hexanediol, Zinc Pca 1.0%, Sodium Hyaluronate, Allantoin, Dipotassium Glycyrrhizate, Organic Hamamelis Virginiana (Witch Hazel) Leaf Extract, Organic Rosmarinus Officinalis (Rosemary) Extract, Organic Eucalyptus Globulus (Eucalyptus) Leaf Extract, Organic Thymus Vulgaris (Thyme) Extract, Organic Aspalathus Linearis (Rooibos) Extract","10.0% | Niacinamide 10 Serum
        

            Cos De BAHA",https://inkeedecoder.com/products/cos-de-baha-niacinamide-10-serum
pores,"Aqua (Water/​Eau), Butylene Glycol, Niacinamide 10.0%, Azelaic Acid 5.0%, Dicaprylyl Carbonate, Glycerin, Ethoxydiglycol, Cetearyl Alcohol, Dimethyl Isosorbide, Bakuchiol 1.0%, Tapioca Starch, Benzyl Alcohol, Allantoin, Sodium Stearoyl Glutamate, Xanthan Gum, Phenoxyethanol, Hydroxypinacolone Retinoate 0.2%, Disodium EDTA, Dehydroacetic Acid, Polymethylsilsesquioxane","10.0% | Flawless Nightly Serum
        

            Dr. Sam Bunting Skincare",https://inkeedecoder.com/products/dr-sam-bunting-skincare-flawless-nightly-serum
pores,"Water (Aqua/​Eau), Niacinamide 10.0%, Glycerin, Propanediol, Butylene Glycol, Squalane, Leuconostoc/​Radish Root Ferment Filtrate, Hyaluronic Acid, Phenoxyethanol, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyethylcellulose, Phospholipids, Xanthan Gum, Glycine Soja (Soybean) Extract, Allantoin, Disodium EDTA, Polysorbate 60, Panthenol, Glycolipids, Glycine Soja (Soybean) Sterols, Disodium Phosphate, Citric Acid, Sodium Phosphate","10.0% | Niacinamide
        

            The Inkey List",https://inkeedecoder.com/products/the-inkey-list-niacinamide
pores,"Aqua (Water), Niacinamide 10.0%, Pentylene Glycol, Zinc Pca 1.0%, Dimethyl Isosorbide, Tamarindus Indica Seed Gum, Xanthan Gum, Isoceteth-20, Ethoxydiglycol, Phenoxyethanol, Chlorphenesin","10.0% | Niacinamide 10% + Zinc 1%
        

            The Ordinary",https://inkeedecoder.com/products/the-ordinary-niacinamide-10-zinc-1-serum1
pores,"Aqua, Niacinamide 10.0%, Methylpropanediol, Pentylene Glycol, Salicylic Acid 1.0%, 3-O-Ethyl Ascorbic Acid, Carnosine, Opuntia Streptacantha Stem Extract, Glycine Max (Soybean) Seed Extract, Rhamnose, Amylopectin, Dextrin, Xanthan Gum, Trehalose, Tapioca Starch, Glycerin, Citric Acid, Hydroxyethylcellulose, 1,2-Hexanediol","10.0% | Pore Refining & Spot Correcting Concentrate
        

            dermistry⁺",https://inkeedecoder.com/products/dermistry-pore-refining-spot-correcting-concentrate
pores,"Aqua (Water), Niacinamide 5.0%, Tranexamic Acid 3.0%, PEG-11 Methyl Ether Dimethicone, Caprylyl Methicone, Caprylic/​Capric Triglyceride, 1-Methylhydantoin-2-Imide, 1,2-Hexanediol, PEG-12 Dimethicone, Propanediol, PEG-12 Dimethicone/​PPG-20 Crosspolymer, Tocopheryl Acetate, Morus Alba Root Extract, Brassica Campestris (Rapeseed) Seed Oil, Althaea Officinalis Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Polyglyceryl-3 Diisostearate, Oryza Sativa (Rice) Bran Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Panthenol, Allantoin, Sodium Hyaluronate, Phenoxyethanol, Aminomethyl Propanediol, Carbomer, Ethylhexylglycerin, Sodium Polyacrylate, Dimethicone, Cyclopentasiloxane, Glycerin, Trideceth-6, PEG/​PPG-18/​18 Dimethicone, Disodium EDTA","5.0% | Star Light Spot Corrector
        

            Acaderma",https://inkeedecoder.com/products/acaderma-star-light-spot-corrector
pores,"Aqua (Water), Azelaic Acid 10.0%, Caprylic/​Capric Triglyceride, Niacinamide 5.0%, Dicaprylyl Carbonate, Ascorbyl Glucoside 2.0%, Cetearyl Alcohol, Glycerin, Glyceryl Stearate SE, Cetearyl Olivate, Bakuchiol 1.0%, Sorbitan Olivate, Benzyl Alcohol, Xanthan Gum, Phenoxyethanol, Sodium Hydroxide, Disodium EDTA, Dehydroacetic Acid","5.0% | Flawless Brightly Serum
        

            Dr Sam Bunting",https://inkeedecoder.com/products/dr-sam-bunting-flawless-brightly-serum
pores,"Aqua (Water/​Eau), Butyrospermum Parkii (Shea) Butter, Cyclopentasiloxane, Niacinamide 5.0%, Propanediol, Dimethicone, Glycerin, Cetyl Alcohol, Caprylic/​Capric Triglyceride, Glyceryl Stearate Se, Panthenol, Xylitylglucoside, Polysilicone-11, Stearic Acid, Anhydroxylitol, Phenoxyethanol, Carbomer, Allantoin, Sodium Hyaluronate, Xylitol, Sodium Hydroxymethylglycinate, Sodium Stearoyl Glutamate, Sodium Hydroxide, Disodium Edta, Ethylhexylglycerin, Citric Acid","5.0% | Flawless Moisturiser
        

            Dr. Sam Bunting Skincare",https://inkeedecoder.com/products/dr-sam-bunting-skincare-flawless-moisturiser
pores,"Water, Niacinamide 5.0%, Arbutin 2.0%, Acetyl Glucosamine 2.0%, Bis-Ethoxydiglycol Cyclohexane 1,4-Dicarboxylate 1.0%, Pentylene Glycol, Butylene Glycol, Sophora Flavescens Root Extract**, Glycyrrhiza Inflata Root Extract**, Scutellaria Baicalensis Root Extract**, Dimethicone, Sodium Polyacrylate, C18-21 Alkane, Trideceth-6, 1,2-Hexanediol, Hydroxyacetophenone, Chlorphenesin","5.0% | Lab. Restoring Brightening Serum
        

            Purid",https://inkeedecoder.com/products/purid-lab-restoring-brightening-serum
pores,"Water, Aloe Vera Juice Extract, Niacinamide 5.0%, Cyclodextrin, Caprylic/​Capric Triglyceride, Gluconolactone, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract 5.0%, Carnitine (L), Vegetable Glycerin, Polysorbate 20, Retinaldehyd 0.5%, (Symwhite) Phenylethyl Resorcinol, Tocopheryl Acetate (D-Alpha), Bisabolol (L-Alpha), Hydrolyzed Marine Collagen, Porphyra Umbilicalis (Red Algae) Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Lactic Acid, Rubus Chamaemorus Seed Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Michelia Alba (Magnolia) Flower Oil, Maltodextrin, Sodium Lactate, Lonicera Caprifolium (Honeysuckle) Flower Extract, Japonica (Honeysuckle) Flower Extract, Lecithin, Citrus Aurantium Dulcis (Orange) Fruit Extract, Jojoba Oil, Glycine Soja (Soybean) Oil, Apple Fruit Extract, Mangosteen Fruit Extract, Sorbitol, Beta-Glucan, Aloe Vera, Allantoin, Calendula Officinalis Flower Extract, Chamomile, Hyaluronic Acid, Hyaluronic Acid Hmw, Colloidal Oatmeal (Avena Sativa), Canadian Willow Herb Extract, Coenzyme Q10, Butylene Glycol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Pentylene Glycol, Potassium Sorbate, Green Tea Leaf Extract, Alcohol, Citric Acid, Xanthan Gum, Sclerotium Gum, Pullulan, Sodium Benzoate, Benzoic Acid, 1,2-Hexanediol, Sodium Phytate","5.0% | Abc Repair & Restore Antioxidant Serum Rx2
        

            RejuAus",https://inkeedecoder.com/products/rejuaus-abc-repair-restore-antioxidant-serum-rx2
pores,niacinamide,Show all >>,https://inkeedecoder.com/ingredients/niacinamide?koffset=1
pores,"Water/​Aqua/​Eau, Glycerin, Coco-Caprylate, Stearic Acid, Coconut Alkanes, Glyceryl Stearate, Niacinamide, Caprylic/​Capric Triglyceride, Cetearyl Alcohol, Pentylene Glycol, Passiflora Edulis Seed Oil, Retinol 1.0%, Simmondsia Chinensis (Jojoba) Seed Oil, Sclerocarya Birrea Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Cetyl Ethylhexanoate, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Brassica Oleracea Acephala Leaf Extract, Brassica Oleracea Italica (Broccoli) Extract, Tetrahexyldecyl Ascorbate, Chrysin, Persea Gratissima (Avocado) Oil, Linoleic Acid, Linolenic Acid, Ceramide NP, Xanthophylls, Phytosphingosine, Phytosterols, Jojoba Esters, Physalis Pubescens Fruit Juice, Stearyl Glycyrrhetinate, Oryza Sativa (Rice) Bran Extract, Glycine Soja (Soybean) Oil, Carthamus Tinctorius Seed Oil, Palmitoyl Hexapeptide-12, Cetyl Palmitate, Trehalose, Lauric Acid, Sodium Hyaluronate Crosspolymer, Olea Europaea (Olive) Fruit Oil, Glucosamine Hcl, Tocopheryl Acetate, Coco-Caprylate/​Caprate, Pisum Sativum (Pea) Extract, Tocopherol, Bambusa Vulgaris Leaf/​Stem Extract, Phenoxyethanol, Caprylyl Glycol, Carbomer, Trideceth-6 Phosphate, N-Hydroxysuccinimide, Ceteareth-20, Sodium Hydroxide, Laureth-23, Steareth-20, Propanediol, Chlorhexidine Digluconate, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Chlorphenesin, Potassium Sorbate, Ethylhexylglycerin","1.0% | A-Passioni Retinol Cream
        

            Drunk Elephant",https://inkeedecoder.com/products/drunk-elephant-a-passioni-retinol-cream
pores,"Aqua (Water), Phospholipids, Leuconostoc/​Radish Root Ferment Filtrate, Retinol 1.0%, Phenoxyethanol, Benzoic Acid, Glyceryl Laurate, EDTA, Dehydroacetic Acid, Ethylhexylglycerin","1.0% | Night Switch Retinol 1%
        

            Lixir",https://inkeedecoder.com/products/lixir-night-switch-retinol-1
pores,"Aqua (Water), Cyclomethicone, Allyl Methacrylates Crosspolymer, Polysorbate 20, Retinol 1.0%, BHT, Cyclopentasiloxane, Dimethicone Crosspolymer, Dimethicone, Dimethiconol, Laureth-4, Laureth-23, Hydrogenated Lecithin, Butyrospermum Parkii (Shea Butter), Capric/​Caprylic Triglyceride, Ceramide 2, Ceramide 3, Phytosphingosine, Cholesterol, Hypericum Perforatum Extract, Propylene Glycol, Sodium Polyacrylate, Dimethicone PEG-7 Isostearate, Glycerin, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Bisabolol, Rosa Canina Leaf Extract, Silybum Marianum Fruit Extract, Passiflora Incarnata Flower Extract, Chamomilla Recutita Leaf Extract (Matricaria), Citric Acid, Methylisothiazolinone, Tetrasodium EDTA","1.0% | Retinol 1.0 Maximum Strength Refining Night Cream
        

            SkinCeuticals",https://inkeedecoder.com/products/skinceuticals-retinol-1-0-maximum-strength-refining-night-cream
pores,"Squalane, Caprylic/​Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Retinol 1.0%, Solanum Lycopersicum (Tomato) Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydroxymethoxyphenyl Decanone, BHT","1.0% | Retinol 1% In Squalane
        

            The Ordinary",https://inkeedecoder.com/products/the-ordinary-retinol-1-in-squalane
pores,"Carthamus Tinctorius (Safflower) Seed Oil, Caprylic/​Capric Triglyceride, Cyclopentasiloxane, PPG-12/​Smdi Copolymer, Cyclohexasiloxane, Retinol 0.6%, Tocopheryl Acetate, Lecithin, BHT","0.6% | Retinol 6TR Serum
        

            Medik8",https://inkeedecoder.com/products/medik8-retinol-6tr-serum
pores,"Aqua/​Water/​Eau, Cyclopentasiloxane, Cyclohexasiloxane, Dimethiconol, Alcohol Denat, Pentylene Glycol, Allyl Methacrylates Crosspolymer, Dimethicone PEG-7 Isostearate, Sodium Polyacrylate, Dimethicone Crosspolymer, Dimethicone, Cyclomethicone, Glycerin, Retinol 0.5%, Hydrogenated Lecithin, Polysorbate 20, Polyacrylamide, C13-14 Isoparaffin, Laureth-23, Laureth-4, Bisabolol, BHT, Laureth-7, Trisodium EDTA, Propylene Glycol, Salvia Officinalis Leaf Extract/​Sage Leaf Extract, Chamomilla Recutita Flower Extract, Matricaria Flower Extract, Propyl Gallate","0.5% | Retinol 0.5 Refining Night Cream
        

            SkinCeuticals",https://inkeedecoder.com/products/skinceuticals-retinol-0-5-refining-night-cream
pores,"Squalane, Caprylic/​Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Retinol 0.5%, Solanum Lycopersicum (Tomato) Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydroxymethoxyphenyl Decanone, BHT","0.5% | Retinol 0.5% In Squalane
        

            The Ordinary",https://inkeedecoder.com/products/the-ordinary-retinol-0-5-in-squalane
pores,"Simmondsia Chinensis (Jojoba) Seed Oil, Cyclopentasiloxane, PPG-12/​Smdi Copolymer, Cyclohexasiloxane, Caprylic/​Capric Triglyceride, Tocopheryl Acetate, Retinol 0.3%, Lecithin, BHT","0.3% | Retinol 3 Tr Serum
        

            Medik8",https://inkeedecoder.com/products/medik8-retinol-3-tr-serum
pores,"Aqua/​Water, Isostearyl Neopentanoate, Glycerin, Glycine Soja Oil/​Soybean Oil, Propylene Glycol, Acrylamide/​Sodium Acryloyldimethyltaurate Copolymer, Cetearyl Alcohol, Phenoxyethanol, Isohexadecane, Retinol 0.3%, Polysorbate 80, Sodium Hyaluronate, Medicago Sativa Extract/​Alfalfa Extract, Chamomilla Recutita Extract/​Matricaria Flower Extract, Triethanolamine","0.3% | Retinol 0.3
        

            SkinCeuticals",https://inkeedecoder.com/products/skinceuticals-retinol-0-3
pores,"Aqua/​Water, Glycerin, Dicaprylyl Ether, Isopropyl Isostearate, Octyldodecanol, Sodium Tetrahydrojasmonate, Cetyl Alcohol, Glycine Soja Oil /​ Soybean Oil, Behenyl Alcohol, Dipropylene Glycol, Ci 61570 /​ Green 5, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Phenoxyethanol, Adenosine, PEG-100 Stearate, Chlorphenesin, Ammonium Polyacryloyldimethyl Taurate, Limonene, Linalool, Caprylyl Glycol, Carbomer, Cetearyl Alcohol, Methyldihydrojasmonate, Retinol 0.2%, Cetearyl Glucoside, Citronellol, BHT, Parfum/​Fragrance","0.2% | Visionnaire Skin Solutions Retinol Serum
        

            Lancôme",https://inkeedecoder.com/products/lancome-visionnaire-skin-solutions-retinol-serum
